ID;Наименование;Родитель;Категория;"Группа дочернего товара";Цена;"Акционная цена";Валюта;Артикул;"Единица измерения";"В упаковке";"На складе";"Акционный товар";"Рекомендованный товар";"Горячее предложение";Новинка;"Краткое описание";Описание;Производитель;Страна;"В комплекте";"Сопутствующие товары";Тэги;Фотографии;Цвет;Материал;Размер;Механизм;Напряжение;Синхронизация;Грузоподъемность;"Тип подъемника";Варианты
990598;"Стенд шиномонтажный для колес г/а";;"Шиномонтажное оборудование;Шиномонтажное оборудование:Шиномонтажные станки";;224500;0;Рубли;"TCS 26 380V C";штука;0.0000;1000;0;0;0;0;"<p>Управление монтажной лапой осуществляется с мобильной стойки пульта управления. Высокая надежность!</p>";"<p><strong>Стенд шиномонтажный Flying TCS 26</strong> используется для работы с колесами грузовиков, сельскохозяйственной и другой тяжелой техники с размерами колес 14""-26"", максимальным диаметром 1600 мм и шириной 700 мм.&nbsp;</p>
<ul>
<li>Монтажная лапа с возможностью быстрой перемены положения для подхода с разных сторон колеса, полностью управляемая со стойки.</li>
<li>Мобильная стойка управления, обеспечивающая большее удобство при работе.</li>
<li>Регулируемые захваты без степени, одиноковая скорость поворотана левой и правой стороне.</li>
</ul>
<table>
<tbody>
<tr>
<td colspan=""2""><strong>TCS 26 - технические характеристики</strong></td>
</tr>
<tr>
<td>Размеры диска</td>
<td>14-26""</td>
</tr>
<tr>
<td>Максимальный диаметр колеса</td>
<td>1600&nbsp;мм</td>
</tr>
<tr>
<td>Максимальная ширина колеса</td>
<td>700&nbsp;мм</td>
</tr>
<tr>
<td>Напряжение</td>
<td>380 В</td>
</tr>
<tr>
<td>Рабочее давление</td>
<td>130 бар</td>
</tr>
<tr>
<td>Габариты в упаковке</td>
<td>2000х1580х950 мм</td>
</tr>
<tr>
<td>Вес в упаковке</td>
<td>670 кг</td>
</tr>
<tr>
<td>Вес без упаковки</td>
<td>528 кг</td>
</tr>
</tbody>
</table>";FLYING;Китай;;;;1555577471.2685.jpg;Синий;;;;380В;;;;
990634;"Автомат шиномонтажный 10-24"" (синий)";;"Шиномонтажное оборудование;Шиномонтажное оборудование:Шиномонтажные станки";;81900;0;Рубли;"BL533 380VC  ";штука;0.0000;500;0;0;0;0;;"<table style=""height: 170px; width: 384px;"">
<tbody>
<tr>
<td colspan=""2""><strong>BL533IT/380V&nbsp;- технические характеристики</strong></td>
</tr>
<tr>
<td>Размеры диска, внешний зажим</td>
<td>10""-21""</td>
</tr>
<tr>
<td>Размеры диска, внутренний зажим</td>
<td>14""-26""</td>
</tr>
<tr>
<td>Максимальный диаметр колеса</td>
<td>1040 мм</td>
</tr>
<tr>
<td>Максимальная ширина колеса</td>
<td>355&nbsp;мм</td>
</tr>
<tr>
<td>Напряжение</td>
<td>380&nbsp;В</td>
</tr>
<tr>
<td>Рабочее давление</td>
<td>8&nbsp;бар</td>
</tr>
<tr>
<td>Отжимное усилие</td>
<td>2500 кг</td>
</tr>
<tr>
<td>Уровень шума</td>
<td>75 дб</td>
</tr>
<tr>
<td>Габариты в упаковке</td>
<td>960х760х1030 мм</td>
</tr>
<tr>
<td>Вес в упаковке</td>
<td>240 кг</td>
</tr>
<tr>
<td>Вес без упаковки</td>
<td>217 кг</td>
</tr>
</tbody>
</table>";FLYING;Китай;;;;1555576820.0608.jpg;Синий;;;;220В;;;;
990727;"Стенд шиномонтажный 10-24 дюйма со взрывной накачкой синий";;"Шиномонтажное оборудование;Шиномонтажное оборудование:Шиномонтажные станки";;64900;0;Рубли;BL523IT(220)C;штука;0.0000;1000;0;0;0;0;"<p>Используется для работы с колесами легковых автомобилей и легких грузовиков.</p>";"<table style=""height: 170px; width: 384px;"">
<tbody>
<tr>
<td colspan=""2""><strong>BL523&nbsp;- технические характеристики</strong></td>
</tr>
<tr>
<td>Размеры диска, внешний зажим</td>
<td>10""-21""</td>
</tr>
<tr>
<td>Размеры диска, внутренний зажим</td>
<td>12""-24""</td>
</tr>
<tr>
<td>Максимальный диаметр колеса</td>
<td>1040 мм</td>
</tr>
<tr>
<td>Максимальная ширина колеса</td>
<td>355&nbsp;мм</td>
</tr>
<tr>
<td>Напряжение</td>
<td>220&nbsp;В</td>
</tr>
<tr>
<td>Рабочее давление</td>
<td>8&nbsp;бар</td>
</tr>
<tr>
<td>Отжимное усилие</td>
<td>2500 кг</td>
</tr>
<tr>
<td>Уровень шума</td>
<td>75 дб</td>
</tr>
<tr>
<td>Габариты в упаковке</td>
<td>960х760х930 мм</td>
</tr>
<tr>
<td>Вес в упаковке</td>
<td>231&nbsp;кг</td>
</tr>
<tr>
<td>Вес без упаковки</td>
<td>209&nbsp;кг</td>
</tr>
</tbody>
</table>";FLYING;Китай;;;;1555579235.7778.jpg;Синий;;;;220В;;;;
990728;"Автомат шиномонтажный 12-26"" с 3 рукой (ACAP 2008) 380В сини";;"Шиномонтажное оборудование;Шиномонтажное оборудование:Шиномонтажные станки";;155500;0;Рубли;BL555IT08380C;штука;0.0000;1000;0;0;0;0;"<p>Автомат с взрывной накачкой и&nbsp;3 рука (ACAP 2008)</p>";"<table style=""height: 170px; width: 384px;"">
<tbody>
<tr>
<td colspan=""2""><strong>BL555IT08380&nbsp;- технические характеристики</strong></td>
</tr>
<tr>
<td>Размеры диска, внешний зажим</td>
<td>12""-23""</td>
</tr>
<tr>
<td>Размеры диска, внутренний зажим</td>
<td>14""-26""</td>
</tr>
<tr>
<td>Максимальный диаметр колеса</td>
<td>1143 мм</td>
</tr>
<tr>
<td>Максимальная ширина колеса</td>
<td>406&nbsp;мм</td>
</tr>
<tr>
<td>Напряжение</td>
<td>380 В</td>
</tr>
<tr>
<td>Рабочее давление</td>
<td>8&nbsp;бар</td>
</tr>
<tr>
<td>Отжимное усилие</td>
<td>2500 кг</td>
</tr>
<tr>
<td>Уровень шума</td>
<td>75 дб</td>
</tr>
<tr>
<td>Габариты в упаковке</td>
<td>1130х900х1030 мм</td>
</tr>
<tr>
<td>Вес в упаковке</td>
<td>445&nbsp;кг</td>
</tr>
<tr>
<td>Вес без упаковки</td>
<td>395&nbsp;кг</td>
</tr>
</tbody>
</table>";FLYING;Китай;;;;1555579918.8785.jpg;Синий;;;;380В;;;;
990774;"Автомат шиномонтажный взрыв.нак. 12-26""";;"Шиномонтажное оборудование;Шиномонтажное оборудование:Шиномонтажные станки";;98500;0;Рубли;BL555IT/380VC;штука;0.0000;1000;0;0;0;0;"<p>Автомат с взрывной накачкой</p>";"<table>
<tbody>
<tr>
<td colspan=""2""><strong>BL555IT08380&nbsp;- технические характеристики</strong></td>
</tr>
<tr>
<td>Размеры диска, внешний зажим</td>
<td>12""-23""</td>
</tr>
<tr>
<td>Размеры диска, внутренний зажим</td>
<td>14""-26""</td>
</tr>
<tr>
<td>Максимальный диаметр колеса</td>
<td>1143 мм</td>
</tr>
<tr>
<td>Максимальная ширина колеса</td>
<td>406&nbsp;мм</td>
</tr>
<tr>
<td>Напряжение</td>
<td>380 В</td>
</tr>
<tr>
<td>Рабочее давление</td>
<td>8&nbsp;бар</td>
</tr>
<tr>
<td>Отжимное усилие</td>
<td>2500 кг</td>
</tr>
<tr>
<td>Уровень шума</td>
<td>75 дб</td>
</tr>
<tr>
<td>Габариты в упаковке</td>
<td>1130х900х1030 мм</td>
</tr>
<tr>
<td>Вес в упаковке</td>
<td>445&nbsp;кг</td>
</tr>
<tr>
<td>Вес без упаковки</td>
<td>395&nbsp;кг</td>
</tr>
</tbody>
</table>";FLYING;Китай;;;;1555057800.8764.jpg;;;;;;;;;
990926;"Автомат шиномонтажный 10-24"" (синий)";;"Шиномонтажное оборудование;Шиномонтажное оборудование:Шиномонтажные станки";;81900;0;Рубли;"BL533 220V C ";штука;0.0000;1000;0;0;0;0;;"<table>
<tbody>
<tr>
<td colspan=""2""><strong>BL533IT/380V&nbsp;- технические характеристики</strong></td>
</tr>
<tr>
<td>Размеры диска, внешний зажим</td>
<td>10""-21""</td>
</tr>
<tr>
<td>Размеры диска, внутренний зажим</td>
<td>14""-26""</td>
</tr>
<tr>
<td>Максимальный диаметр колеса</td>
<td>1040 мм</td>
</tr>
<tr>
<td>Максимальная ширина колеса</td>
<td>355&nbsp;мм</td>
</tr>
<tr>
<td>Напряжение</td>
<td>380&nbsp;В</td>
</tr>
<tr>
<td>Рабочее давление</td>
<td>8&nbsp;бар</td>
</tr>
<tr>
<td>Отжимное усилие</td>
<td>2500 кг</td>
</tr>
<tr>
<td>Уровень шума</td>
<td>75 дб</td>
</tr>
<tr>
<td>Габариты в упаковке</td>
<td>960х760х1030 мм</td>
</tr>
<tr>
<td>Вес в упаковке</td>
<td>240 кг</td>
</tr>
<tr>
<td>Вес без упаковки</td>
<td>217 кг</td>
</tr>
</tbody>
</table>";FLYING;Китай;;;;1552377556.5784.jpg;;;;;;;;;
990928;"Автомат шиномонтажный взрыв.нак. 12-26""синий";;"Шиномонтажное оборудование;Шиномонтажное оборудование:Шиномонтажные станки";;98500;0;Рубли;BL555IT/220VC;штука;0.0000;1000;0;0;0;0;"<p>Автомат с взрывной накачкой</p>";"<table>
<tbody>
<tr>
<td colspan=""2""><strong>BL555IT08380&nbsp;- технические характеристики</strong></td>
</tr>
<tr>
<td>Размеры диска, внешний зажим</td>
<td>12""-23""</td>
</tr>
<tr>
<td>Размеры диска, внутренний зажим</td>
<td>14""-26""</td>
</tr>
<tr>
<td>Максимальный диаметр колеса</td>
<td>1143 мм</td>
</tr>
<tr>
<td>Максимальная ширина колеса</td>
<td>406&nbsp;мм</td>
</tr>
<tr>
<td>Напряжение</td>
<td>380 В</td>
</tr>
<tr>
<td>Рабочее давление</td>
<td>8&nbsp;бар</td>
</tr>
<tr>
<td>Отжимное усилие</td>
<td>2500 кг</td>
</tr>
<tr>
<td>Уровень шума</td>
<td>75 дб</td>
</tr>
<tr>
<td>Габариты в упаковке</td>
<td>1130х900х1030 мм</td>
</tr>
<tr>
<td>Вес в упаковке</td>
<td>445&nbsp;кг</td>
</tr>
<tr>
<td>Вес без упаковки</td>
<td>395&nbsp;кг</td>
</tr>
</tbody>
</table>";FLYING;Китай;;;;1553067036.009.jpg;;;;;;;;;
991064;"Стенд шиномонтажный 10-24 дюйма 380 вольт 2 скорости";;"Шиномонтажное оборудование;Шиномонтажное оборудование:Шиномонтажные станки";;52900;0;Рубли;"TC-300 380V C";штука;0.0000;996;0;0;0;1;"<p>Шиномонтажный станок с двумя скоростями!</p>";"<p><strong>Шиномонтажный стенд TC300</strong>&nbsp;- полуавтомат, отличное оборудования для работы с автомобильными покрышками. Благодаря своим возможностям, Вы сможете производить перебортовку практически любому легковому автомобилю эксплуатируемому на территории России. На протяжении последних лет эксплуатации нашей последней модели, были учтены все пожелания и замечания наших клиентов. Многие решения по сравнению с более ранней версией были пересмотрены и специально разработаны элементы для комфортной работы, как опытных мастеров, так и новичков.&nbsp;</p>
<p>Есть возможность подключать оборудование к разным режимам питания.</p>
<ul class=""unstyled extra_fields"">
<li class=""row-fluid""><span class=""span4 extra_fields_name"">Давление (бар.):&nbsp;</span><span class=""span8 extra_fields_value"">8-10 Бар</span></li>
<li class=""row-fluid""><span class=""span4 extra_fields_name"">Уровень шума:&nbsp;</span><span class=""span8 extra_fields_value"">75 дцб</span></li>
<li class=""row-fluid""><span class=""span4 extra_fields_name"">Диаметр диска (наружный захват):&nbsp;</span><span class=""span8 extra_fields_value"">10'' – 21''</span></li>
<li class=""row-fluid""><span class=""span4 extra_fields_name"">Диаметр диска (внутренний захват):&nbsp;</span><span class=""span8 extra_fields_value"">12'' – 24''</span></li>
<li class=""row-fluid""><span class=""span4 extra_fields_name"">Максимальный диаметр колеса:&nbsp;</span><span class=""span8 extra_fields_value"">1150 мм (45"")</span></li>
<li class=""row-fluid""><span class=""span4 extra_fields_name"">Максимальная ширина колеса:&nbsp;</span><span class=""span8 extra_fields_value"">355 мм (14"")</span></li>
<li class=""row-fluid""><span class=""span4 extra_fields_name"">Мощность электродвигателя:&nbsp;</span><span class=""span8 extra_fields_value"">0.75/0.55/1.1 кВт</span></li>
<li class=""row-fluid""><span class=""span4 extra_fields_name"">Максимальный крутящий момент поворотного стола:&nbsp;</span><span class=""span8 extra_fields_value"">1078 Nm</span></li>
<li class=""row-fluid""><span class=""span4 extra_fields_name"">Габариты (Уточняйте):&nbsp;</span><span class=""span8 extra_fields_value"">96*76*93 см</span></li>
</ul>
<p><strong>Комплектуется:</strong></p>
<ul>
<li>Накладки на шиномонтажную головку;</li>
<li>Накладки на кулачки рабочего стола;</li>
<li>Накладка на отжимную лапу;</li>
<li>Монтажка;</li>
<li>Пистолет подкачки;</li>
<li>Регулятор давления с лубрикатором;</li>
<li>Ванночка для жидкости с кистью.</li>
</ul>
<p><strong>Преимущества использования:</strong></p>
<ul>
<li>Быстрая окупаемость - благодаря низкой стоимости;</li>
<li>Удобство в эксплуатации;</li>
<li>Подходит для шиномонтажных мастерских с большим числом клиентов.</li>
</ul>";ТЕМП;Китай;;;;1554718303.8498.png;;;;;;;;;
991074;"NORDBERG СТАНОК ШИНОМОНТАЖНЫЙ 46TRKE для грузовых машин";;"Шиномонтажное оборудование;Шиномонтажное оборудование:Шиномонтажные станки";;292973;0;Рубли;46TRKE;штука;1.0000;52;0;0;0;0;;"<div class=""detail_text"">Шиномонтажный&nbsp;станок NORDBERG 46TRKE.&nbsp;<br /><br /><br />&nbsp;&nbsp;&nbsp;&nbsp;В гидростанции применен итальянский насос гидравлической жидкости<br />&nbsp;&nbsp;&nbsp;&nbsp;Быстрая смена положений отжимного диска и демонтажного наконечника<br />&nbsp;&nbsp;&nbsp;&nbsp;Фиксация 4-мя зажимными кулачками<br />&nbsp;&nbsp;&nbsp;&nbsp;Регулировка фиксации диска<br />&nbsp;&nbsp;&nbsp;&nbsp;Подвижная инструментальная консоль<br />&nbsp;&nbsp;&nbsp;&nbsp;Гидравлический привод с регулировкой давления.</div>
<div class=""iblock char_block wide"">
<h4>Характеристики</h4>
<table class=""props_list"">
<tbody>
<tr>
<td class=""char_name"">Артикул</td>
<td class=""char_value"">46TRKE</td>
</tr>
<tr>
<td class=""char_name"">Вид</td>
<td class=""char_value"">грузовой</td>
</tr>
<tr>
<td class=""char_name"">Максимальный диаметр колеса (дюйм)</td>
<td class=""char_value"">63</td>
</tr>
<tr>
<td class=""char_name"">Ширина колес (дюйм)</td>
<td class=""char_value"">31</td>
</tr>
<tr>
<td class=""char_name"">Потребляемая мощность (кВт)</td>
<td class=""char_value"">1,8</td>
</tr>
<tr>
<td class=""char_name"">Мощность гидростанции</td>
<td class=""char_value"">1,5 кВт 380В/50Гц/3ф</td>
</tr>
<tr>
<td class=""char_name"">Рабочее давление гидросистемы (бар)</td>
<td class=""char_value"">50 - 130</td>
</tr>
<tr>
<td class=""char_name"">Взрывная накачка</td>
<td class=""char_value"">нет</td>
</tr>
<tr>
<td class=""char_name"">Напряжение (В)</td>
<td class=""char_value"">380</td>
</tr>
<tr>
<td class=""char_name"">Диаметр диска (дюйм)</td>
<td class=""char_value"">14 - 26</td>
</tr>
</tbody>
</table>
</div>";NORDBERG;Китай;;;;1554195095.8023.jpg;;;;;;;;;
992051;"Станок шиномонтажный 380В синий";;"Шиномонтажное оборудование;Шиномонтажное оборудование:Шиномонтажные станки";;86800;76800;Рубли;КС-302А-380С;штука;1.0000;998;0;0;0;0;"<p>Полуавтоматический шиномонтажный станок, диаметр дисков от 11"" до 24"", 380В, 10-12бар</p>";"<table>
<tbody>
<tr>
<td>Размеры монтируемых и демонтируемых шин: посадочный диаметр</td>
<td>10-24 дюймов</td>
</tr>
<tr>
<td>Сила сжатия отжимной лопатки</td>
<td>3200 кг</td>
</tr>
<tr>
<td>Мощность электродвигателя</td>
<td>0,75 кВт</td>
</tr>
<tr>
<td>Рабочее давление</td>
<td>10 бар</td>
</tr>
<tr>
<td>Питание</td>
<td>380В, 50 Гц</td>
</tr>
<tr>
<td>Габаритные размеры</td>
<td>960х750х970 мм</td>
</tr>
<tr>
<td>Масса</td>
<td>220 кг</td>
</tr>
</tbody>
</table>
<p>&nbsp; &nbsp;</p>
<h3>Комплектация</h3>
<ul>
<li>пластиковые накладки на кулачки</li>
<li>пластиковая накладка на отжимную лопатку</li>
<li>пистолет для накачивания шин</li>
<li>емкость для шиномонтажной пасты с кисточкой</li>
<li>монтировка</li>
<li>влагомаслоотделитель</li>
</ul>
<h3>Опции:</h3>
<p>Устройство для быстрого накачивания бескамерных шин ""Взрывная накачка"" Комплект зажимов для работы с мотоколесами Монтажная головка ""Quick union""</p>";SIVIK;Россия;;;;1567578140.7823.jpg;;;;;;;;;
